timestamp,open,high,low,close,volume
2025-07-17T00:00:00Z,118630.44,120998.71,117453.57,119177.56,15728.57651
2025-07-18T00:00:00Z,119177.56,120820.71,116812.76,117924.84,19924.66266
2025-07-19T00:00:00Z,117924.84,118499.9,117277.34,117840.0,6635.80306
2025-07-20T00:00:00Z,117840.01,118856.8,116467.02,117265.12,12962.92889
2025-07-21T00:00:00Z,117265.11,119676.73,116515.0,117380.36,17107.33128
2025-07-22T00:00:00Z,117380.36,120247.8,116128.0,119954.42,20959.12973
2025-07-23T00:00:00Z,119954.43,120090.0,117301.0,118755.99,14558.75083
2025-07-24T00:00:00Z,118756.0,119450.0,117103.1,118340.99,15806.89043
2025-07-25T00:00:00Z,118340.98,118451.57,114723.16,117614.31,38406.34873
2025-07-26T00:00:00Z,117614.31,118297.35,117138.38,117919.99,6991.67206
2025-07-27T00:00:00Z,117919.99,119766.65,117825.5,119415.55,9328.30919
2025-07-28T00:00:00Z,119415.56,119800.0,117427.5,118062.32,13961.74754
2025-07-29T00:00:00Z,118062.32,119273.36,116950.75,117950.76,15137.93445
2025-07-30T00:00:00Z,117950.75,118792.0,115796.23,117840.3,15586.73631
2025-07-31T00:00:00Z,117840.29,118922.45,115500.0,115764.08,17010.0073
2025-08-01T00:00:00Z,115764.07,116052.0,112722.58,113297.93,24487.10206
2025-08-02T00:00:00Z,113297.92,114063.49,112003.0,112546.35,11507.33428
2025-08-03T00:00:00Z,112546.35,114799.97,111920.0,114208.8,7397.76046
2025-08-04T00:00:00Z,114208.81,115720.0,114107.6,115055.03,9667.67916
2025-08-05T00:00:00Z,115055.03,115127.81,112650.0,114129.75,12042.79078
2025-08-06T00:00:00Z,114129.75,115716.0,113355.13,114992.27,9761.15318
2025-08-07T00:00:00Z,114992.27,117621.0,114259.0,117472.01,13468.56263
2025-08-08T00:00:00Z,117472.02,117630.0,115878.71,116674.74,10045.31278
2025-08-09T00:00:00Z,116674.74,117944.05,116299.13,116462.25,9514.13144
2025-08-10T00:00:00Z,116462.25,119113.94,116460.63,118561.01,11281.96094
