sma_fast,sma_slow,adx_thr,risk,sl_atr,ts_atr,fee,slippage,total_return,Sharpe,MaxDD,CAGR,Calmar
20,150,25.0,0.005,2.5,1.5,0.0005,0.0002,0.07224257367323683,0.5217177856173902,-0.01578701894416834,0.014065676021662421,0.8909646635255495
10,300,20.0,0.01,2.0,1.5,0.001,0.0005,0.2936270255362845,0.6954354386682807,-0.05941732346869133,0.0529055149809432,0.8904055567030147
20,300,20.0,0.01,2.0,0.5,0.0005,0.0005,0.2750764041446254,0.7609901639308772,-0.056011768959209896,0.049864567471711974,0.8902516095862895
20,150,20.0,0.015,2.0,1.5,0.0005,0.0005,0.27878069293767616,0.5188310319733056,-0.05669765678842764,0.050474614565589215,0.8902416329821131
10,300,25.0,0.015,1.5,1.0,0.0005,0.0002,0.5786948955700879,0.6469888377515449,-0.10754933884113771,0.09574264248497655,0.8902206514388623
20,150,20.0,0.005,2.5,1.0,0.0005,0.0002,0.07100180394183253,0.4997885652272395,-0.015538821979254713,0.013830587908941538,0.8900666940779827
20,150,25.0,0.005,2.0,1.5,0.0005,0.0002,0.09067902439299425,0.5217209193161735,-0.01970648730279556,0.017533444086633487,0.8897295503367662
30,300,20.0,0.015,2.5,0.5,0.0005,0.0005,0.334440504507864,0.7579241048156251,-0.066882113695923,0.05947510363094355,0.8892527515105885
10,300,25.0,0.015,2.0,1.0,0.0005,0.0002,0.41809589267800806,0.6469784121475974,-0.08151725269014076,0.07245368841767608,0.8888141592931665
20,150,20.0,0.005,2.0,1.0,0.0005,0.0002,0.08907786933844042,0.4997886601854119,-0.01939436241220327,0.017234144850992728,0.8886162114898247
10,300,20.0,0.01,2.5,1.5,0.001,0.0005,0.23061393876443503,0.6954339866471685,-0.04775071044422319,0.04242927649718542,0.88855801520998
10,300,25.0,0.01,1.5,1.0,0.0005,0.0002,0.3669378228254405,0.6469749370417245,-0.07271430048639482,0.0645921089714967,0.8882999429195111
10,300,25.0,0.015,2.5,1.0,0.0005,0.0002,0.3268648535044656,0.6469721569913888,-0.06562648059157872,0.058267943087059626,0.8878724344473936
20,150,25.0,0.005,1.5,1.5,0.0005,0.0002,0.12173132198131675,0.5217261422114755,-0.02621473798435281,0.023269612877574897,0.8876538415705008
10,300,20.0,0.005,1.5,1.5,0.001,0.0005,0.1898158557872036,0.69543301858172,-0.039913002986759816,0.03541528558771079,0.8873119769880247
10,300,25.0,0.01,2.0,1.0,0.0005,0.0002,0.26817464654912193,0.6469679869731486,-0.054918735668704755,0.0487241490692365,0.8872044936205948
20,300,20.0,0.01,2.5,0.5,0.0005,0.0005,0.21599368422991305,0.7609903139957418,-0.045031980277148276,0.03993744783386721,0.8868685673619752
10,300,25.0,0.01,2.5,1.0,0.0005,0.0002,0.21118193862706103,0.6469638170236194,-0.04411945475602608,0.03911210908626872,0.8865048152238684
20,150,20.0,0.005,1.5,1.0,0.0005,0.0002,0.11948319154926912,0.4997888184499907,-0.0257944487744034,0.022858617955383798,0.8861836186267754
10,300,25.0,0.005,1.5,1.0,0.0005,0.0002,0.1741259884526829,0.6469610370954536,-0.03686890641163354,0.03266662110618057,0.8860208854980578
20,150,25.0,0.01,2.5,1.5,0.0005,0.0002,0.14686030414743367,0.5217303205853073,-0.031399593226433486,0.02781934168698097,0.88597777322674
30,300,20.0,0.01,2.0,0.5,0.0005,0.0005,0.27361590146652714,0.7579242062682585,-0.05601176895921012,0.049623652478858915,0.8859504600720025
10,300,20.0,0.005,2.0,1.5,0.001,0.0005,0.14016417139013448,0.6954318084421511,-0.03004817616052069,0.026614827126204776,0.8857385215004537
10,300,25.0,0.005,2.0,1.0,0.0005,0.0002,0.1288577408314786,0.6469575622281809,-0.02774813332273085,0.02456809944284566,0.885396475398936
30,300,30.0,0.005,2.5,1.5,0.001,0.0005,0.07693447874442016,0.600321323664389,-0.016892470608254717,0.014952687116999597,0.8851687514372693
10,300,25.0,0.005,2.5,1.0,0.0005,0.0002,0.10225531186981862,0.6469554773307298,-0.022244879561175046,0.019686974248980693,0.8850115009541892
30,300,30.0,0.005,2.0,1.5,0.001,0.0005,0.09671439015935057,0.6003286510855189,-0.021084377574992264,0.01865846825294004,0.8849428059508125
10,300,20.0,0.005,2.5,1.5,0.001,0.0005,0.11108387274208975,0.6954310823276202,-0.024093079995124334,0.021317221370473982,0.884786062005684
20,300,20.0,0.005,1.5,0.5,0.0005,0.0005,0.17776036761021508,0.7609904140067364,-0.03765086738360113,0.033305920316641036,0.8845990180600052
30,300,30.0,0.005,1.5,1.5,0.001,0.0005,0.13016594995378394,0.6003408637308422,-0.028043233126570644,0.02480575228670423,0.8845539376556786
30,300,30.0,0.01,2.5,1.5,0.001,0.0005,0.15736318065709654,0.6003506340961833,-0.033585474139654625,0.029697340456318555,0.884231686973705
20,150,20.0,0.01,2.5,1.0,0.0005,0.0002,0.14405200189495893,0.4997889450624861,-0.030891344408208066,0.027314864919600668,0.8842238964628195
30,300,30.0,0.01,2.0,1.5,0.001,0.0005,0.19888410477419316,0.6003652900593327,-0.04185752817633226,0.03699073358321292,0.8837295271565702
20,150,25.0,0.01,2.0,1.5,0.0005,0.0002,0.18502096270921053,0.5217365882420589,-0.039140700282101815,0.034578372950109904,0.8834377694034727
20,150,20.0,0.015,1.5,1.5,0.0005,0.0005,0.3780811485168465,0.5188296185510721,-0.07509306594018994,0.06632433106842739,0.8832284344503037
30,300,30.0,0.015,2.5,1.5,0.001,0.0005,0.2412725116887664,0.6003799465206446,-0.05008013935495892,0.044231008814970885,0.8832045873808285
30,300,30.0,0.01,1.5,1.5,0.001,0.0005,0.2700116053178643,0.6003897177716107,-0.05553448215622048,0.04902816447604508,0.8828418411848534
30,300,20.0,0.01,2.5,0.5,0.0005,0.0005,0.21487746122738893,0.7579243076679338,-0.04503198027714861,0.039746219724839715,0.8826220716970969
30,300,30.0,0.015,2.0,1.5,0.001,0.0005,0.30647340297579784,0.6004019321466796,-0.06232166226031155,0.054991007446343554,0.882373888177941
10,300,20.0,0.015,1.5,1.0,0.0005,0.0005,0.6482771332761585,0.6903234295913009,-0.11930935462469094,0.10524762506279561,0.8821405948751543
20,300,20.0,0.005,2.0,0.5,0.0005,0.0005,0.13124712289085072,0.7609905389842143,-0.028355086846666655,0.025001995126798127,0.8817463780661032
20,150,20.0,0.01,2.0,1.0,0.0005,0.0002,0.18129961929417138,0.4997891349826546,-0.03849818930770654,0.03392697175630288,0.8812614921998787
20,300,30.0,0.005,2.5,1.5,0.001,0.0005,0.07656007690148936,0.5956021060471007,-0.01689247060825505,0.014882019528997148,0.8809853735500697
30,300,30.0,0.015,1.5,1.5,0.001,0.0005,0.41941537044260224,0.6004385773476086,-0.08247900950405462,0.07265343478401509,0.880871814791174
20,150,25.0,0.015,2.5,1.5,0.0005,0.0002,0.22372699415801622,0.5217428560140069,-0.04683848203555929,0.04125845464716793,0.8808666048537811
20,300,30.0,0.005,2.0,1.5,0.001,0.0005,0.0962353490476624,0.5956096086006158,-0.021084377574992152,0.018569353603242744,0.8807162334859513
30,300,20.0,0.005,1.5,0.5,0.0005,0.0005,0.17685838105626583,0.7579243752382987,-0.037650867383600906,0.033147405275710806,0.88038888820257
20,300,30.0,0.005,1.5,1.5,0.001,0.0005,0.12950215387375397,0.5956221131342804,-0.028043233126570644,0.024685192787718968,0.8802548791826015
20,300,20.0,0.005,2.5,0.5,0.0005,0.0005,0.1040118525184599,0.7609906139513707,-0.02274040551999168,0.020012160139083912,0.8800265290559882
20,300,30.0,0.01,2.5,1.5,0.001,0.0005,0.15654196064787063,0.5956321170112439,-0.03358547413965496,0.02955099201459155,0.8798741947698209
20,300,30.0,0.01,2.0,1.5,0.001,0.0005,0.19781008343543482,0.5956471232434041,-0.04185752817633259,0.0368046399105213,0.8792836441625251
20,150,25.0,0.01,1.5,1.5,0.0005,0.0002,0.24982517686540295,0.5217470345926413,-0.05194631489562218,0.045667830934186915,0.8791351422319201
20,300,30.0,0.015,2.5,1.5,0.001,0.0005,0.23992486920024558,0.5956621299756215,-0.05008013935495892,0.04400388736012273,0.8786694271801279
20,150,20.0,0.015,2.5,1.0,0.0005,0.0002,0.21900306332044273,0.49978932490451317,-0.046058994480543625,0.040452307443396895,0.8782716144722803
20,300,30.0,0.01,1.5,1.5,0.001,0.0005,0.2684695197803679,0.5956721347415801,-0.055534482156220255,0.048772974104470235,0.8782466714512672
20,300,30.0,0.015,2.0,1.5,0.001,0.0005,0.30467423697878204,0.5956846410115694,-0.062321662260311106,0.05469991958325271,0.8777031548801897
30,300,20.0,0.005,2.0,0.5,0.0005,0.0005,0.1305964121538108,0.7579244596681621,-0.028355086846666988,0.024883903119728323,0.8775816224542198
10,300,20.0,0.015,2.0,1.0,0.0005,0.0005,0.4651382567207629,0.690320826165663,-0.0906254606834348,0.0794850838503065,0.8770723288012524
20,150,25.0,0.015,2.0,1.5,0.0005,0.0002,0.28276914807539777,0.5217522578879271,-0.058304132630710215,0.051129882049171016,0.8769512510034264
20,150,20.0,0.01,1.5,1.0,0.0005,0.0002,0.24438193370444128,0.49978945152002496,-0.0510740416961708,0.04475429577077095,0.8762630542733478
20,300,30.0,0.015,1.5,1.5,0.001,0.0005,0.41674609236526927,0.5957221619051261,-0.0824790095040544,0.07224919787540518,0.8759707264895518
30,300,20.0,0.005,2.5,0.5,0.0005,0.0005,0.1035033802154881,0.7579245103084391,-0.022740405519991125,0.01991806995802836,0.8758889519590297
10,300,20.0,0.01,1.5,1.0,0.0005,0.0005,0.4072948929912621,0.6903199583537456,-0.08089746815931853,0.07081298885567033,0.8753424608568968
10,150,25.0,0.005,2.5,1.0,0.001,0.0002,0.07657680440075021,0.5272530150836902,-0.01701749220819726,0.01488517722995919,0.8746986364294651
10,300,20.0,0.015,2.5,1.0,0.0005,0.0005,0.3621574827334959,0.6903192641030014,-0.07305448126389769,0.06384554531681585,0.8739442702520053
20,150,20.0,0.015,2.0,1.0,0.0005,0.0002,0.27636830324408446,0.4997896097904689,-0.057314267810423036,0.05007748684128477,0.8737350882144184
10,150,25.0,0.005,2.0,1.0,0.001,0.0002,0.09615160131193634,0.527257467808972,-0.02123528885571835,0.018553771053027024,0.8737235070871555
10,150,25.0,0.005,1.5,1.0,0.001,0.0002,0.12914857799339918,0.5272648891855651,-0.02823263087355099,0.02462095274971854,0.8720743334190666
10,300,20.0,0.01,2.0,1.0,0.0005,0.0005,0.29632874098915263,0.6903182227248706,-0.061188404415517206,0.053345484840753965,0.8718234337096997
10,150,20.0,0.005,2.5,1.0,0.001,0.0002,0.07872317930608252,0.5329665378286628,-0.017541369367723103,0.015290029803794791,0.8716554268522002
10,150,20.0,0.005,2.0,1.0,0.001,0.0002,0.09886836781879249,0.5329670241922567,-0.021885651751676227,0.019058782299620436,0.8708345776433511
10,150,25.0,0.01,2.5,1.0,0.001,0.0002,0.15587523147842064,0.527270826437879,-0.033801521303189475,0.029432114025025102,0.8707334134765088
20,150,25.0,0.015,1.5,1.5,0.0005,0.0002,0.38363362240199295,0.5217679282538127,-0.07719831387279485,0.06718328100288029,0.8702687614859432
20,200,20.0,0.005,2.5,1.5,0.0005,0.0005,0.06870433984231306,0.5221116560897741,-0.015396867151332594,0.01339471269991055,0.8699635171399943
10,300,20.0,0.01,2.5,1.0,0.0005,0.0005,0.23272827426424758,0.6903171813443172,-0.04919963198249189,0.04278767475694667,0.8696746913101511
10,150,20.0,0.005,1.5,1.0,0.001,0.0002,0.13284653751405906,0.5329678348133852,-0.02908987596250301,0.025292028704270386,0.8694443639729483
10,150,25.0,0.01,2.0,1.0,0.001,0.0002,0.19650056110934266,0.5272797325680761,-0.04210676760572907,0.036577560787169894,0.8686860299908923
10,150,20.0,0.01,2.5,1.0,0.001,0.0002,0.1603858945567005,0.5329684833239311,-0.0348207685838684,0.030235299574111085,0.8683122401875515
10,300,20.0,0.005,1.5,1.0,0.0005,0.0005,0.19155152350804205,0.6903164870892861,-0.04113851907126531,0.03571756850773178,0.8682268908576246
20,200,20.0,0.005,2.0,1.5,0.0005,0.0005,0.08622230388486307,0.5221122106932946,-0.01924144692331231,0.016699487758094378,0.8678914753475125
10,150,25.0,0.015,2.5,1.0,0.001,0.0002,0.23775067977600717,0.5272886390003512,-0.050354582181015184,0.043637049420176766,0.8665954026449835
10,150,20.0,0.01,2.0,1.0,0.001,0.0002,0.20227706610480256,0.5329694561124666,-0.04336324322631391,0.03757775107505301,0.8665807324174011
10,300,20.0,0.005,2.0,1.0,0.0005,0.0005,0.1414411717228503,0.69031561926899,-0.030984497209123774,0.026844972433760272,0.8664001307678291
20,150,20.0,0.015,1.5,1.0,0.0005,0.0002,0.3739586905523855,0.49979008460885516,-0.07584538360007498,0.06568480789814779,0.8660356738980598
10,300,20.0,0.005,2.5,1.0,0.0005,0.0005,0.11209354752865841,0.6903150985760117,-0.024850485421834434,0.021503003080705074,0.8652950924577049
10,150,25.0,0.01,1.5,1.0,0.001,0.0002,0.26558762172114814,0.5272945767897033,-0.055821371258979346,0.048295400437721625,0.8651776075807686
20,150,20.0,0.005,2.5,1.5,0.001,0.0002,0.06920827186934653,0.504886154603362,-0.01559521238598971,0.01349038286839166,0.8650336099629545
10,150,20.0,0.015,2.5,1.0,0.001,0.0002,0.24484984461289083,0.5329704289282745,-0.0518414379402975,0.04483295030031398,0.8648091581091027
20,200,20.0,0.005,1.5,1.5,0.0005,0.0005,0.11571563922721007,0.5221131350129654,-0.02564439614450953,0.022168365502081233,0.8644526225986993
20,150,20.0,0.005,2.0,1.5,0.001,0.0002,0.08682888530440747,0.5048857725433756,-0.019467456450656617,0.01681315397984484,0.8636543773687368
10,150,20.0,0.01,1.5,1.0,0.001,0.0002,0.2736004918351971,0.5329710774872974,-0.057458054315113305,0.04962110942899289,0.8636058081058439
10,150,25.0,0.015,2.0,1.0,0.001,0.0002,0.3007514789202419,0.5273019992152069,-0.06261929471672467,0.054064140077123346,0.8633782977227246
10,300,25.0,0.015,1.5,1.5,0.001,0.0002,0.5630042133979338,0.6412817785512223,-0.10838873495427592,0.09355311435708713,0.863125807276492
10,150,20.0,0.015,2.0,1.0,0.001,0.0002,0.3099427817668017,0.5329718882031159,-0.06443907971167628,0.05555141581676226,0.8620764924843645
10,300,25.0,0.015,2.0,1.5,0.001,0.0002,0.40727101248527187,0.6412560471002144,-0.08214419044641341,0.07080935020484946,0.8620128802783904
20,200,20.0,0.01,2.5,1.5,0.0005,0.0005,0.13957327295202338,0.5221138744511207,-0.03076224169651487,0.02650826364565928,0.8617143024613342
10,300,25.0,0.01,1.5,1.5,0.001,0.0002,0.3575866922330384,0.6412474702747399,-0.07327070785836132,0.06312974565532903,0.861595956973206
20,150,20.0,0.005,1.5,1.5,0.001,0.0002,0.11647011696342102,0.5048851357251533,-0.02589766093257051,0.022306742316976713,0.8613419711940998
10,300,25.0,0.015,2.5,1.5,0.001,0.0002,0.318641181784417,0.6412406089313136,-0.06612658841305641,0.056951266466575,0.8612461013538424
10,300,25.0,0.01,2.0,1.5,0.001,0.0002,0.261558163996511,0.6412303171110875,-0.05533462396999689,0.0476261986620794,0.8606943581635779
10,300,25.0,0.01,2.5,1.5,0.001,0.0002,0.2060742978783643,0.6412200255247708,-0.04445142759189058,0.03823314253926413,0.8601105658581623
10,300,25.0,0.005,1.5,1.5,0.001,0.0002,0.1699709747963436,0.6412131645971652,-0.037145120388185515,0.03193379872984936,0.8597037348681287
20,150,20.0,0.01,2.5,1.5,0.001,0.0002,0.14042385991134543,0.5048846262241112,-0.031020681639602476,0.026661645759929353,0.8594796874447733
10,300,25.0,0.005,2.0,1.5,0.001,0.0002,0.12583503788385597,0.6412045885838616,-0.027954873503780786,0.024018143387930513,0.8591755346230472
10,300,25.0,0.005,2.5,1.5,0.001,0.0002,0.09988143198460464,0.6411994430538533,-0.02241006261518097,0.019246842053656232,0.858848205119163
20,150,25.0,0.005,2.5,1.0,0.0005,0.0002,0.06836069556376079,0.4901709982184694,-0.015525738328504124,0.013329452046378254,0.8585390120807557
10,150,25.0,0.015,1.5,1.0,0.001,0.0002,0.40856654089709954,0.5273242677505442,-0.08277768088841697,0.07100667739391286,0.8577997913426538
20,200,20.0,0.01,2.0,1.5,0.0005,0.0005,0.1757891345817959,0.5221149835790386,-0.03843087292872427,0.032959370081021344,0.8576274117465238
10,150,20.0,0.015,1.5,1.0,0.001,0.0002,0.42153903444473007,0.5329743204641899,-0.0851193888322036,0.07297460957266577,0.8573206477847378
20,150,25.0,0.005,2.0,1.0,0.0005,0.0002,0.08573676643619099,0.4901735790754914,-0.0193776224607769,0.01660846716682829,0.8570951983632781
20,150,20.0,0.01,2.0,1.5,0.001,0.0002,0.17674405258054793,0.5048838618951262,-0.03867005633905707,0.03312730626135707,0.8566655804920104
20,150,25.0,0.005,1.5,1.0,0.0005,0.0002,0.1149396280179249,0.4901778805630411,-0.025771282125617523,0.022025961195805133,0.8546707567145285
20,150,20.0,0.015,2.5,1.5,0.001,0.0002,0.21351623949691478,0.5048830974732087,-0.04627734826950869,0.03951282888310459,0.8538265557695941
20,200,20.0,0.015,2.5,1.5,0.0005,0.0005,0.21250843447949674,0.5221160926717767,-0.04608896518831285,0.039339898843518295,0.8535643766958351
20,150,25.0,0.01,2.5,1.0,0.0005,0.0002,0.13851398840460472,0.49018132180632173,-0.030862741994588494,0.02631712006765885,0.8527149036943419
20,150,20.0,0.01,1.5,1.5,0.001,0.0002,0.2382732457946517,0.5048825878069675,-0.05132555526906357,0.04372526586744829,0.8519199770606993
20,200,20.0,0.01,1.5,1.5,0.0005,0.0005,0.23726080339191657,0.5221168320473794,-0.051188080866852004,0.04355432438651663,0.8508684765855563
20,150,25.0,0.01,2.0,1.0,0.0005,0.0002,0.17421527339644638,0.49018648375998286,-0.03846095322937504,0.03268234557026628,0.8497539147132923
20,150,20.0,0.015,2.0,1.5,0.001,0.0002,0.26948231062094785,0.5048819506660698,-0.057609639612776986,0.04894060265579303,0.8495210694728719
20,200,20.0,0.015,2.0,1.5,0.0005,0.0005,0.2685006861032113,0.5221177562448865,-0.05755447073910924,0.04877813408591991,0.847512512225646
20,150,25.0,0.015,2.5,1.0,0.0005,0.0002,0.2103061546741507,0.49019164582014574,-0.04601256220022154,0.03896160752555389,0.8467602250884063
20,150,25.0,0.01,1.5,1.0,0.0005,0.0002,0.2345728466494268,0.4901950872527473,-0.05102117349959612,0.04309994451099719,0.8447462407217734
20,150,20.0,0.015,1.5,1.5,0.001,0.0002,0.3647537400573797,0.5048800388559795,-0.07628805609945755,0.06425127205935399,0.8422192849636767
20,150,25.0,0.015,2.0,1.0,0.0005,0.0002,0.2651268702673055,0.4901993891100652,-0.05725301918144132,0.04821896640036205,0.8422082728519638
20,200,25.0,0.005,2.5,1.5,0.0005,0.0002,0.06615750980930213,0.5029865254824574,-0.015397343854253176,0.012910651059085732,0.8384985865935214
20,200,20.0,0.015,1.5,1.5,0.0005,0.0005,0.3641319174857025,0.5221205286906703,-0.07659900992281865,0.06415415379798128,0.8375324154009715
20,200,25.0,0.005,2.0,1.5,0.0005,0.0002,0.08298670435755096,0.5029902536253729,-0.01922075203868545,0.016092315437992832,0.8372365142427289
20,300,25.0,0.015,1.5,0.5,0.001,0.0002,0.4416123236479359,0.6317479057005065,-0.09093337221891507,0.0759916146782571,0.835684554789337
10,300,20.0,0.015,1.5,1.0,0.001,0.0002,0.6206615233106039,0.6693305157682904,-0.1215454857986169,0.10151444714312796,0.8351971813360684
20,200,25.0,0.005,1.5,1.5,0.0005,0.0002,0.11128420372355996,0.5029964672496358,-0.02557011994707703,0.021354093312363265,0.8351190122127015
20,150,25.0,0.005,2.5,1.5,0.0005,0.0005,0.06896388036014178,0.49981343871486106,-0.016110287332574802,0.013443990288491303,0.8344972383768551
20,150,25.0,0.015,1.5,1.0,0.0005,0.0002,0.35813598805493285,0.49021229512579,-0.07575683766591423,0.06321586884944552,0.8344575987744621
20,300,25.0,0.015,2.0,0.5,0.001,0.0002,0.3217650217460888,0.6317296256355536,-0.06886181614209952,0.05745219004812063,0.8343112811542089
10,150,20.0,0.005,1.5,0.5,0.0005,0.0002,0.12934261026445792,0.5926699232892324,-0.029561318477382525,0.024656207825937804,0.8340699635844172
10,150,20.0,0.005,2.0,0.5,0.0005,0.0002,0.09613378897222624,0.5926697410992321,-0.02224121619356345,0.01855045667134303,0.8340576571847489
10,150,20.0,0.01,2.5,0.5,0.0005,0.0002,0.15632439451240576,0.5926700690424272,-0.03538396795324261,0.02951220594008963,0.8340558633528016
10,150,20.0,0.005,2.5,0.5,0.0005,0.0002,0.07648656632845663,0.5926696317860206,-0.01782677454396364,0.014868142249183203,0.8340343460627729
10,150,20.0,0.01,2.0,0.5,0.0005,0.0002,0.19748275640727098,0.5926702876741731,-0.04406250823428781,0.03674789803481726,0.8339946931623246
10,150,20.0,0.015,2.5,0.5,0.0005,0.0002,0.23945600564304748,0.5926705063083043,-0.05267489323805097,0.04392482235691464,0.833885360875957
20,300,25.0,0.01,1.5,0.5,0.001,0.0002,0.2832099149166831,0.6317235327414734,-0.06140785640312163,0.051202196071418626,0.8338052990368802
10,150,20.0,0.01,1.5,0.5,0.0005,0.0002,0.26788601956517,0.5926706520657048,-0.05837993255422269,0.0486763494923621,0.8337856411045353
10,150,20.0,0.015,2.0,0.5,0.0005,0.0002,0.3039217209041758,0.5926708342639406,-0.06547032462353519,0.05457807444970553,0.8336307290904414
20,200,25.0,0.01,2.5,1.5,0.0005,0.0002,0.13414120323005352,0.503001438196483,-0.030628969861016042,0.02552656019133992,0.8334122991132532
20,300,25.0,0.015,2.5,0.5,0.001,0.0002,0.25286978027606555,0.6317186585921184,-0.0554095771916473,0.046177417488284744,0.8333833215974394
20,150,25.0,0.005,2.0,1.5,0.0005,0.0005,0.08651323588135917,0.4998179839034541,-0.020109103211027657,0.016754011324766616,0.8331555688459972
10,150,20.0,0.015,1.5,0.5,0.0005,0.0002,0.41528200258723547,0.5926713808685097,-0.08647104002777051,0.07202721659735922,0.8329634589132663
20,300,25.0,0.01,2.0,0.5,0.001,0.0002,0.20820081216191566,0.631711347644578,-0.04635335422721931,0.0385994523385218,0.8327218813402651
30,300,25.0,0.015,1.5,0.5,0.001,0.0002,0.43947985083936647,0.6292298403390485,-0.09093337221891507,0.07567270600233766,0.8321774960699959
20,300,25.0,0.01,2.5,0.5,0.001,0.0002,0.16454223291804326,0.6317040370288158,-0.03722620035099233,0.03097318531867521,0.8320265035550308
20,300,25.0,0.005,1.5,0.5,0.001,0.0002,0.13599794135186793,0.6316991634692893,-0.031101821218593728,0.02586253885920531,0.8315441940661598
10,300,20.0,0.015,2.0,1.0,0.001,0.0002,0.44666858711805535,0.6693275507272259,-0.09235476216879279,0.0767462675616859,0.8309941551408045
20,300,25.0,0.005,2.0,0.5,0.001,0.0002,0.10094885025700928,0.6316930717272233,-0.02340157064404469,0.019444841991783646,0.8309203808391398
20,150,25.0,0.005,1.5,1.5,0.0005,0.0005,0.11602568348329978,0.49982555935275697,-0.02674830433634401,0.022225238974121098,0.8309027254457683
30,300,25.0,0.015,2.0,0.5,0.001,0.0002,0.32029922016473344,0.6292116538781398,-0.0688618161420993,0.05721725936740363,0.830899656339783
20,200,25.0,0.01,2.0,1.5,0.0005,0.0002,0.16878103602054662,0.5030088946958243,-0.038182914098515264,0.03172354512198772,0.8308309062042303
20,300,25.0,0.005,2.5,0.5,0.001,0.0002,0.08025577480440704,0.6316894167925416,-0.01875744723963324,0.015578716289359695,0.830534991800105
30,300,25.0,0.01,1.5,0.5,0.001,0.0002,0.28194525293581707,0.6292055921979386,-0.061407856403122074,0.050994657115413844,0.8304256181920917
30,300,25.0,0.015,2.5,0.5,0.001,0.0002,0.2517587144627167,0.6292007430242057,-0.0554095771916473,0.04599156916566716,0.8300292385663637
10,300,20.0,0.01,1.5,1.0,0.001,0.0002,0.3915083327687836,0.6693265623731922,-0.08245035125747535,0.06839675856007377,0.829550845047159
30,300,25.0,0.01,2.0,0.5,0.001,0.0002,0.20730824007667015,0.6291934695476152,-0.04635335422721876,0.03844576220381435,0.8294062607715008
20,150,25.0,0.01,2.5,1.5,0.0005,0.0005,0.1398668255912634,0.49983161983366897,-0.03203675990752708,0.02656120887621638,0.8290853679611898
30,300,25.0,0.01,2.5,0.5,0.001,0.0002,0.16385425196785652,0.6291861964118399,-0.03722620035099211,0.030851191858165983,0.8287494175414486
10,300,20.0,0.015,2.5,1.0,0.001,0.0002,0.3483931465898813,0.6693257716874436,-0.07446348352420751,0.06168415153605,0.8283812228042885
30,300,25.0,0.005,1.5,0.5,0.001,0.0002,0.13543884278761964,0.6291813478439743,-0.031101821218593284,0.02576141564093981,0.8282928340395426
30,300,25.0,0.005,2.0,0.5,0.001,0.0002,0.1005426293524192,0.6291752873471214,-0.023401570644044578,0.0193695084585086,0.8277012151506126
30,300,25.0,0.005,2.5,0.5,0.001,0.0002,0.07993699033744561,0.6291716511625972,-0.018757447239632463,0.015518695625992507,0.8273351606823756
10,300,20.0,0.01,2.0,1.0,0.001,0.0002,0.2853981811656543,0.6693245856546282,-0.06237695048561753,0.05156091819063624,0.8266020988397761
20,150,25.0,0.01,2.0,1.5,0.0005,0.0005,0.17600097453350072,0.4998407107575155,-0.039931346254286626,0.032996634621466514,0.8263341388827913
20,200,25.0,0.015,2.5,1.5,0.0005,0.0002,0.2038319181176167,0.5030163512900512,-0.04581078458232435,0.037846314002521364,0.8261442004886335
10,300,20.0,0.01,2.5,1.0,0.001,0.0002,0.22440158213598793,0.6693233996167878,-0.050162085016122404,0.04137337111689732,0.8247936883723964
10,300,20.0,0.005,1.5,1.0,0.001,0.0002,0.18483827303045008,0.6693226089221076,-0.04194706987935337,0.034546432315539555,0.8235720019276851
20,150,25.0,0.015,2.5,1.5,0.0005,0.0005,0.212564983928768,0.49984980192433054,-0.04778031740401212,0.0393496052506197,0.8235526130539165
20,300,20.0,0.015,1.5,0.5,0.001,0.0002,0.5569252090048766,0.717443411397416,-0.11257760229189473,0.09270010446499288,0.8234329260685189
20,200,25.0,0.01,1.5,1.5,0.0005,0.0002,0.22741941276774913,0.5030213224055896,-0.05089450300717957,0.04188684129290765,0.8230130724923037
10,300,20.0,0.005,2.0,1.0,0.001,0.0002,0.13661242101985982,0.6693216205506142,-0.031597055397611484,0.025973632862601903,0.8220270064964765
20,150,25.0,0.01,1.5,1.5,0.0005,0.0005,0.23717001798809023,0.4998558628371913,-0.052987679650669306,0.04353899065089761,0.8216813972216965
10,300,20.0,0.005,2.5,1.0,0.001,0.0002,0.1083272454616031,0.6693210275260466,-0.025343500957719645,0.02080930928702407,0.8210905557894337
10,300,25.0,0.015,1.5,1.0,0.0005,0.0005,0.5408311421480194,0.6159954670240341,-0.11013748951589142,0.09042884330188494,0.8210541542154657
10,300,25.0,0.015,2.0,1.0,0.0005,0.0005,0.3924800658206471,0.615980223684542,-0.08351160078964681,0.06854611978771974,0.8207975794929033
10,300,25.0,0.01,1.5,1.0,0.0005,0.0005,0.34495846642795014,0.615975142777457,-0.07450304388243412,0.06114205915188098,0.8206652502461942
10,300,25.0,0.015,2.5,1.0,0.0005,0.0005,0.30764136868428626,0.6159710781259835,-0.06724793253910821,0.055179801569002596,0.8205427213232561
10,300,25.0,0.01,2.0,1.0,0.0005,0.0005,0.25283713049847156,0.6159649812724077,-0.05628452239330817,0.04617195803001373,0.8203313462868301
10,300,25.0,0.01,2.5,1.0,0.0005,0.0005,0.19944282331730512,0.6159588845671998,-0.04522384011939806,0.03708748898733982,0.8200871241677622
10,300,25.0,0.005,1.5,1.0,0.0005,0.0005,0.16463151646101148,0.6159548201794957,-0.037795802588254324,0.030989012938819727,0.8199062016598129
10,300,25.0,0.005,2.0,1.0,0.0005,0.0005,0.12200126076256712,0.6159497397875775,-0.028449506751377474,0.02331891778147588,0.819659826979138
